"VideoAnalysis: Time (s)","VideoAnalysis: X","VideoAnalysis: Y","VideoAnalysis: X Velocity","VideoAnalysis: Y Velocity"
0,-248.53515625,293.265625,-180.55448922,-74.3770046973
0.305403645833,-308.78515625,273.4609375,-162.379477131,-92.0270490843
0.638736979167,-353.109375,246.78125,-149.427701929,-126.023405837
0.9720703125,-408,190.0625,-135.057336931,-154.990970367
1.30540364583,-450.90234375,134.66015625,-97.8951822917,-155.288411458
1.63873697917,-478.046875,67.3671875,-47.7470703125,-115.780273438
1.9720703125,-478.05078125,63.9921875,-10.4150390625,-94.4794921875
2.30540364583,-478.28125,62.625,8.7666015625,-211.030598958
2.63873697917,-470.89453125,-124.2578125,17.8704427083,-199.781901042
2.9720703125,-470.89453125,-124.2578125,31.7340494792,-45.9593098958
3.30540364583,-431.56640625,-128.58203125,-0.544596354167,49.7171223958
3.63873697917,-469.53515625,-70.34765625,-35.5439453125,99.3404947917
3.9720703125,-477.43359375,-49.68359375,-11.0725911458,107.224283854
4.30540364583,-477.43359375,-49.68359375,21.9645182292,232.238932292
4.63873697917,-465,134.01953125,64.4781901042,275.718098958
4.9720703125,-432.37890625,188.65234375,102.165039062,176.677734375
5.30540364583,-391.36328125,227.95703125,130.560221354,124.927083333
5.63873697917,-359.5,260.32421875,199.010742188,95.5234375
5.9720703125,-267.984375,294.98828125,291.946614583,55.9485677083
6.30540364583,-157.66796875,321.48828125,357.135416667,-58.6845703125
6.63873697917,-11.4140625,278.51171875,347.982747396,-238.318359375
6.9720703125,114.64453125,157.89453125,209.977213542,-398.418294271
7.30540364583,162.6953125,-20.6796875,-20.2493489583,-448.053059896
7.63873697917,73.44140625,-180.1484375,-169.773763021,-367.557942708
7.9720703125,-8.5703125,-288.3984375,-161.718098958,-211.006835937
8.30540364583,-38.36328125,-312.03125,-133.747721354,-73.302734375
8.63873697917,-48.28515625,-312.9375,-223.049153646,-3.333984375
8.9720703125,-186.7890625,-310.46875,-307.73046875,39.9680989583
9.30540364583,-304.15234375,-288.5,-250.505533854,71.5791015625
9.63873697917,-380.5703125,-233.9140625,-102.840494792,23.7760416667
9.9720703125,-371.91015625,-263.0703125,50.7783203125,-49.43359375
10.3054036458,-329.5234375,-291.67578125,144.065429687,-58.3981119792
10.6387369792,-244.34765625,-312.87109375,137.525390625,-32.5777994792
10.9720703125,-216.28515625,-310.703125,63.8994140625,-7.2529296875
11.3054036458,-216.28515625,-310.703125,25.2102864583,-1.60774739583
11.6387369792,-216.28515625,-310.703125,32.6484375,-1.61783854167
11.9720703125,-197.39453125,-312.53515625,48.2135416667,-1.220703125
12.3054036458,-167.859375,-311.9765625,19.0804036458,2.37760416667
12.6387369792,-167.859375,-311.9765625,-56.5299479167,9.53678385417
12.9720703125,-218.83203125,-310.0703125,-99.8577473958,26.3128255208
13.3054036458,-245.49609375,-289.09765625,-107.231445312,28.35546875
13.6387369792,-291.5859375,-283.73046875,-100.213867188,10.6298828125
13.9720703125,-325.77734375,-287.4296875,-53.9508463542,5.1259765625
14.3054036458,-326.09765625,-282.41015625,-9.943359375,7.03873697917
14.6387369792,-326.09765625,-282.41015625,14.1689453125,10.5305989583
14.9720703125,-313.83203125,-280.50390625,15.2763671875,33.7659505208
15.3054036458,-295.1953125,-259.48828125,-43.9205729167,62.62109375
15.6387369792,-323.6953125,-258.34375,-147.916015625,145.864908854
15.9720703125,-427.7890625,-160.734375,-158.847005208,218.418945313
16.3054036458,-459.30078125,-95.42578125,-84.7154947917,232.859375
16.6387369792,-471.33984375,23.94921875,-34.1276041667,159.841145833
16.9720703125,-471.11328125,23.94921875,-13.4078776042,47.2506510417
17.3054036458,-477.5703125,25.79296875,-7.99967447917,12.0221354167
17.6387369792,-477.5703125,25.79296875,-2.38313802083,0.8642578125
17.9720703125,-477.80078125,26.0234375,-0.787760416667,0.4033203125
18.3054036458,-477.80078125,26.0234375,-0.0768229166666,0.0768229166667
18.6387369792,-477.80078125,26.0234375,-0.0192057291667,0.0192057291667
18.9720703125,-477.80078125,26.0234375,0,0
19.3054036458,-477.80078125,26.0234375,0.0751953125,-0.0758463541667
19.6387369792,-477.80078125,26.0234375,0.30078125,-0.303385416667
19.9720703125,-477.80078125,26.0234375,0.9775390625,-0.986002604167
20.3054036458,-476.8984375,25.11328125,0.9775390625,-0.986002604167
20.6387369792,-476.8984375,25.11328125,0.438151041667,-12.49609375
20.9720703125,-476.8984375,25.11328125,0.589518229167,-47.5345052083
21.3054036458,-476.8984375,25.11328125,1.64518229167,-153.256510417
21.6387369792,-475.25,-121.19921875,1.29036458333,-141.427734375
21.9720703125,-475.671875,-105.453125,-0.0100911458333,-19.5364583333
22.3054036458,-475.671875,-105.453125,5.38997395833,42.4381510417
22.6387369792,-476.1328125,-105.22265625,23.9752604167,164.503255208
22.9720703125,-475.51953125,39.96875,74.1214192708,179.176757812
23.3054036458,-407.26171875,48.79296875,68.0732421875,90.3450520833
23.6387369792,-394.1484375,81.3046875,-29.916015625,29.2613932292
23.9720703125,-450.625,98.25390625,-65.3580729167,-111.621419271
24.3054036458,-467.65625,-3.765625,-11.4287109375,-218.578125
24.6387369792,-468.4453125,-68.03125,88.51171875,-263.1015625
24.9720703125,-414.6953125,-183.3828125,210.640299479,-273.400390625
25.3054036458,-322.3828125,-283.515625,311.545247396,-178.198893229
25.6387369792,-193.3828125,-314.05078125,362.4765625,-34.3756510417
25.9720703125,-60.32421875,-312.3359375,340.806315104,140.550130208
26.3054036458,54.7109375,-233.2265625,237.635742188,341.343424479
26.6387369792,114.52734375,-71.625,60.1546223958,477.685546875
26.9720703125,131.40625,140.12890625,-217.06640625,423.828125
27.3054036458,-18.78515625,283.66796875,-496.66796875,149.717773438
27.6387369792,-286.40234375,269.96484375,-511.611653646,-214.842773437
27.9720703125,-441.96875,66.390625,-269.534505208,-379.360351562
28.3054036458,-475.5390625,-19.18359375,35.7688802083,-406.595703125
28.6387369792,-395.32421875,-216.3046875,281.117513021,-354.766601562
28.9720703125,-271.16015625,-309.94140625,435.919921875,-154.890625
29.3054036458,-55.0859375,-311.50390625,413.948567708,13.9899088542
29.6387369792,86.94921875,-236.73046875,158.741536458,13.2213541667
29.9720703125,39.4609375,-282.86328125,-71.5791015625,-56.1953125
30.3054036458,-35.49609375,-310.52734375,-114.4453125,-40.9459635417
30.6387369792,-48.33984375,-313.65625,-117.848307292,-0.6748046875
30.9720703125,-48.33984375,-313.65625,-269.70703125,62.4124348958
31.3054036458,-232.35546875,-294.94140625,-400.159830729,180.387044271
31.6387369792,-396.1875,-180.43359375,-311.963216146,257.637369792
31.9720703125,-458.80859375,-92.62890625,-153.55859375,248.435546875
32.3054036458,-475.37890625,-7.96875,-40.4755859375,213.182617188
32.6387369792,-472.703125,40.1171875,30.69140625,197.661132812
32.9720703125,-457.27734375,110.2109375,96.8802083333,217.456705729
33.3054036458,-409.7421875,196.6015625,159.201822917,205.847981771
33.6387369792,-338.00390625,260.19140625,189.597005208,156.718424479
33.9720703125,-275.01953125,304.01171875,200.421875,89.6328125
34.3054036458,-231.46875,320.69921875,277.814778646,8.189453125
34.6387369792,-87.46875,322.58203125,340.470052083,-117.238932292
34.9720703125,22.1484375,263.29296875,320.580403646,-285.090169271
35.3054036458,155.62109375,118.4375,208.909830729,-390.208333333
35.6387369792,173.16015625,-73.296875,55.9700520833,-284.109700521
35.9720703125,170.25,-97.78125,-37.2180989583,-102.032877604
36.3054036458,143.1875,-71.40234375,-98.9264322917,-89.5071614583
36.6387369792,89.39453125,-136.6796875,-100.447916667,-138.415690104
36.9720703125,43.96484375,-212.80078125,-15.7083333333,-78.1311848958
37.3054036458,83.7890625,-187.05078125,63.1533203125,-4.77213541667
37.6387369792,120.171875,-193.890625,53.474609375,38.1705729167
