"VideoAnalysis: Time (s)","VideoAnalysis: X","VideoAnalysis: Y","VideoAnalysis: X Velocity","VideoAnalysis: Y Velocity"
0,-336.99609375,-291.671875,0,0
0.332356770833,-336.99609375,-291.671875,0.484241387735,0.0293183483997
0.665625,-336.99609375,-291.671875,1.35583424514,0.0820888543979
0.998958333333,-336.99609375,-291.671875,4.19361675679,0.253902124528
1.33235677083,-333.125,-291.4375,4.19368489583,0.25390625
1.665625,-333.125,-291.4375,1.29031733108,0.0781221391168
1.99895833333,-333.125,-291.4375,0.322591145833,0.01953125
2.33235677083,-333.125,-291.4375,0,0
2.665625,-333.125,-291.4375,0,0
2.99895833333,-333.125,-291.4375,0,0
3.29895833333,-333.125,-291.4375,0,0
3.665625,-333.125,-291.4375,0,0
3.99895833333,-333.125,-291.4375,-0.1728515625,-0.0162760416667
4.33235677083,-333.125,-291.4375,-0.688567174293,-0.0648368337376
4.665625,-333.125,-291.4375,-2.24719692884,-0.211600464109
4.99895833333,-335.19921875,-291.6328125,-2.24694372831,-0.211576622251
5.33235677083,-335.19921875,-291.6328125,-0.69140625,-0.0651041666667
5.665625,-335.19921875,-291.6328125,-0.1728515625,-0.0162760416667
5.99895833333,-335.19921875,-291.6328125,0,0
6.33235677083,-335.19921875,-291.6328125,0,0
6.665625,-335.19921875,-291.6328125,0,0
6.99895833333,-335.19921875,-291.6328125,0,0
7.33235677083,-335.19921875,-291.6328125,0,0
7.59895833333,-335.19921875,-291.6328125,0,0
7.99895833333,-335.19921875,-291.6328125,0,0
8.29895833333,-335.19921875,-291.6328125,0.0188802083333,-0.0188802083333
8.665625,-335.19921875,-291.6328125,0.00056427076984,0.0551942977786
8.99895833333,-335.19921875,-291.6328125,-0.0576258402802,0.283878698512
9.33235677083,-334.97265625,-291.859375,-0.752303503106,1.50038058204
9.665625,-335.89453125,-290.24609375,-0.923236122782,1.67230176573
9.99895833333,-335.89453125,-290.24609375,-0.28842271224,0.51889990267
10.3323567708,-335.89453125,-290.24609375,-0.0781275863211,0.136723276062
10.665625,-335.89453125,-290.24609375,0,0
10.9989583333,-335.89453125,-290.24609375,0,0
11.2989583333,-335.89453125,-290.24609375,0,0
11.665625,-335.89453125,-290.24609375,0,0
11.9989583333,-335.89453125,-290.24609375,0,0
12.3323567708,-335.89453125,-290.24609375,0,0
12.665625,-335.89453125,-290.24609375,0,0
12.9989583333,-335.89453125,-290.24609375,0,0
13.3323567708,-335.89453125,-290.24609375,0,0
13.6323567708,-335.89453125,-290.24609375,0,0
13.9989583333,-335.89453125,-290.24609375,0,0.188151041667
14.3323567708,-335.89453125,-290.24609375,0,0.738863251661
14.665625,-335.89453125,-290.24609375,0,2.44302284753
14.9989583333,-335.89453125,-287.98828125,0,2.44582575322
15.3323567708,-335.89453125,-287.98828125,0,0.752604166667
15.665625,-335.89453125,-287.98828125,0,0.188151041667
15.9989583333,-335.89453125,-287.98828125,0,0
16.3323567708,-335.89453125,-287.98828125,0,0
16.665625,-335.89453125,-287.98828125,0,0
16.9989583333,-335.89453125,-287.98828125,0,0
17.3323567708,-335.89453125,-287.98828125,0,0
17.665625,-335.89453125,-287.98828125,0,0
17.9989583333,-335.89453125,-287.98828125,0,0
18.2989583333,-335.89453125,-287.98828125,0,-0.0947265625
18.665625,-335.89453125,-287.98828125,0.0188802083333,-0.39777258305
18.9989583333,-335.89453125,-287.98828125,0.0741393546748,-1.29857020765
19.3323567708,-335.89453125,-289.125,0.245762711864,-1.47881355932
19.665625,-335.66796875,-289.3515625,0.248440389413,-0.642303465071
19.9989583333,-335.66796875,-289.3515625,0.0755235991239,-0.170250161624
20.265625,-335.66796875,-289.3515625,0.0188802083333,-0.0188802083333
20.665625,-335.66796875,-289.3515625,0,0
20.9989583333,-335.66796875,-289.3515625,0,0
21.3323567708,-335.66796875,-289.3515625,0,0
21.665625,-335.66796875,-289.3515625,0,0
21.9989583333,-335.66796875,-289.3515625,0.0755208333333,0.0771484375
22.3323567708,-335.66796875,-289.3515625,0.359049479167,0.289713541667
22.665625,-335.66796875,-289.3515625,1.19047666339,0.832741569565
22.9989583333,-334.76171875,-288.42578125,1.64732799617,0.358706031302
23.3323567708,-334.078125,-288.65234375,0.801682692308,-1.24807191506
23.665625,-334.30859375,-289.7890625,0.044589250238,-1.52916539206
23.965625,-334.30859375,-290.015625,-0.0198595843099,-0.662109425117
24.3323567708,-334.30859375,-290.015625,-0.0195318965803,-0.248018231494
24.665625,-334.30859375,-290.015625,-0.0768229166667,-0.453467116387
24.9989583333,-334.30859375,-290.2421875,-0.306043528497,-1.00751688882
25.2989583333,-334.30859375,-290.2421875,-0.998697916667,-2.5341796875
25.665625,-335.23046875,-292.51171875,-0.688093285883,-2.23239417211
25.9989583333,-335.23046875,-292.51171875,0.788689341972,-0.0984263846545
26.3323567708,-335.23046875,-292.51171875,3.52957871582,1.94409658854
26.665625,-331.8984375,-290.54296875,3.61460082913,2.1357078756
26.9989583333,-331.8984375,-290.54296875,1.13203625801,0.668870192308
27.3323567708,-331.8984375,-290.54296875,0.277669270833,0.1640625
27.6323567708,-331.8984375,-290.54296875,0,0
27.9989583333,-331.8984375,-290.54296875,0,0
28.3323567708,-331.8984375,-290.54296875,0,0
28.5989583333,-331.8984375,-290.54296875,0,0
28.9989583333,-331.8984375,-290.54296875,0,0
29.3323567708,-331.8984375,-290.54296875,0,0
29.665625,-331.8984375,-290.54296875,0,0
29.9989583333,-331.8984375,-290.54296875,0,0
30.3323567708,-331.8984375,-290.54296875,-0.130533854167,0.08203125
30.665625,-331.8984375,-290.54296875,-0.52211629643,0.32811298429
30.9323567708,-331.8984375,-290.54296875,-1.69684451045,1.06634617614
31.3323567708,-333.46484375,-289.55859375,-1.59023450217,0.999349362958
31.665625,-333.46484375,-289.55859375,-0.503487723214,0.31640625
31.9989583333,-333.46484375,-289.55859375,-0.126327064235,0.079387581514
32.3323567708,-333.46484375,-289.55859375,0,0
32.665625,-333.46484375,-289.55859375,0,0
32.9989583333,-333.46484375,-289.55859375,0,0
33.3323567708,-333.46484375,-289.55859375,0,0
33.6323567708,-333.46484375,-289.55859375,0,0
33.9989583333,-333.46484375,-289.55859375,0,0
34.3323567708,-333.46484375,-289.55859375,0,0
34.665625,-333.46484375,-289.55859375,0,0
34.9989583333,-333.46484375,-289.55859375,0,0
35.3323567708,-333.46484375,-289.55859375,0,0
35.665625,-333.46484375,-289.55859375,0,0
35.9989583333,-333.46484375,-289.55859375,0,0
36.3323567708,-333.46484375,-289.55859375,0.1064453125,-0.0576171875
