"VideoAnalysis: Time (s)","VideoAnalysis: X","VideoAnalysis: Y","VideoAnalysis: X Velocity","VideoAnalysis: Y Velocity"
0,168.25,78.67578125,0,0
0.312109375,168.25,78.67578125,0,0
0.645377604167,168.25,78.67578125,0,0
0.978776041667,168.25,78.67578125,0,0
1.312109375,168.25,78.67578125,0,0
1.64537760417,168.25,78.67578125,0,0
1.97877604167,168.25,78.67578125,0,0
2.312109375,168.25,78.67578125,0,0
2.64537760417,168.25,78.67578125,0,0
2.97877604167,168.25,78.67578125,0,0
3.312109375,168.25,78.67578125,0,0
3.64537760417,168.25,78.67578125,0.216145833333,0.0989583333333
3.97877604167,168.25,78.67578125,0.864614996867,0.395847829891
4.312109375,168.25,78.67578125,2.81005416337,1.28653082178
4.64537760417,170.84375,79.86328125,2.80989583333,1.28645833333
4.97877604167,170.84375,79.86328125,0.864614996867,0.395847829891
5.312109375,170.84375,79.86328125,0.216145833333,0.0989583333333
5.64537760417,170.84375,79.86328125,0,0
5.97877604167,170.84375,79.86328125,0,0
6.312109375,170.84375,79.86328125,0,0
6.64537760417,170.84375,79.86328125,0,0
6.97877604167,170.84375,79.86328125,0,0
7.312109375,170.84375,79.86328125,0,0
7.64537760417,170.84375,79.86328125,0,0
7.97877604167,170.84375,79.86328125,0,0
8.312109375,170.84375,79.86328125,0,0
8.64537760417,170.84375,79.86328125,0,0
8.97877604167,170.84375,79.86328125,0,0
9.312109375,170.84375,79.86328125,0,0
9.64537760417,170.84375,79.86328125,-0.025390625,0.111979166667
9.97877604167,170.84375,79.86328125,-0.101566219511,0.447933070666
10.312109375,170.84375,79.86328125,-0.33009672401,1.45581119307
10.6453776042,170.5390625,81.20703125,-0.330078125,1.45572916667
10.9787760417,170.5390625,81.20703125,-0.101566219511,0.447933070666
11.312109375,170.5390625,81.20703125,-0.025390625,0.111979166667
11.6453776042,170.5390625,81.20703125,0,0
11.9787760417,170.5390625,81.20703125,0,0
12.312109375,170.5390625,81.20703125,-0.0192057291667,-0.0188802083333
12.6453776042,170.5390625,81.20703125,-0.0768229166667,-0.0755208333333
12.9787760417,170.5390625,81.20703125,-0.249660414256,-0.245428881811
13.312109375,170.30859375,80.98046875,-0.249688547649,-0.245456538367
13.6453776042,170.30859375,80.98046875,-0.0768229166667,-0.0755208333333
13.9787760417,170.30859375,80.98046875,-0.0192057291667,-0.0188802083333
14.312109375,170.30859375,80.98046875,0.0179036458333,0.0595703125
14.6453776042,170.30859375,80.98046875,0.0716145833333,0.23828125
14.9787760417,170.30859375,80.98046875,0.232734284476,0.774370437439
15.312109375,170.5234375,81.6953125,0.23276051052,0.774457698639
15.6453776042,170.5234375,81.6953125,0.0716145833333,0.23828125
15.9787760417,170.5234375,81.6953125,0.0179036458333,0.0595703125
16.312109375,170.5234375,81.6953125,0,0
16.6453776042,170.5234375,81.6953125,0,0
16.9787760417,170.5234375,81.6953125,0,0
17.312109375,170.5234375,81.6953125,0,0
17.6453776042,170.5234375,81.6953125,0,0
17.9787760417,170.5234375,81.6953125,0,0
18.312109375,170.5234375,81.6953125,0,0
18.6453776042,170.5234375,81.6953125,0,0
18.9787760417,170.5234375,81.6953125,0,0
19.312109375,170.5234375,81.6953125,0,0
19.6453776042,170.5234375,81.6953125,-0.0758463541667,-0.258138020833
